2024-03-04 18:44:12,464 INFO    StreamThr :7997 [internal.py:wandb_internal():86] W&B internal server running at pid: 7997, started at: 2024-03-04 18:44:12.464273
2024-03-04 18:44:12,465 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status
2024-03-04 18:44:12,467 INFO    WriterThread:7997 [datastore.py:open_for_write():87] open: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/run-r0nmp1a2.wandb
2024-03-04 18:44:12,467 DEBUG   SenderThread:7997 [sender.py:send():382] send: header
2024-03-04 18:44:12,468 DEBUG   SenderThread:7997 [sender.py:send():382] send: run
2024-03-04 18:44:12,834 INFO    SenderThread:7997 [dir_watcher.py:__init__():211] watching files in: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files
2024-03-04 18:44:12,834 INFO    SenderThread:7997 [sender.py:_start_run_threads():1136] run started: r0nmp1a2 with start time 1709574251.538835
2024-03-04 18:44:12,845 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: check_version
2024-03-04 18:44:12,845 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: check_version
2024-03-04 18:44:12,912 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: run_start
2024-03-04 18:44:12,913 DEBUG   HandlerThread:7997 [system_info.py:__init__():27] System info init
2024-03-04 18:44:12,913 DEBUG   HandlerThread:7997 [system_info.py:__init__():42] System info init done
2024-03-04 18:44:12,913 INFO    HandlerThread:7997 [system_monitor.py:start():194] Starting system monitor
2024-03-04 18:44:12,913 INFO    SystemMonitor:7997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-04 18:44:12,914 INFO    HandlerThread:7997 [system_monitor.py:probe():214] Collecting system info
2024-03-04 18:44:12,914 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started cpu monitoring
2024-03-04 18:44:12,914 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started disk monitoring
2024-03-04 18:44:12,915 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started gpu monitoring
2024-03-04 18:44:12,915 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started memory monitoring
2024-03-04 18:44:12,916 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started network monitoring
2024-03-04 18:44:12,938 DEBUG   HandlerThread:7997 [system_info.py:probe():151] Probing system
2024-03-04 18:44:12,939 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():136] Probing git
2024-03-04 18:44:12,949 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():144] Probing git done
2024-03-04 18:44:12,949 DEBUG   HandlerThread:7997 [system_info.py:probe():199] Probing system done
2024-03-04 18:44:12,949 DEBUG   HandlerThread:7997 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-03-04T17:44:12.938979', 'startedAt': '2024-03-04T17:44:11.537027', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'scripts/hyper_parameter_tuning.py', 'codePathLocal': 'scripts/hyper_parameter_tuning.py', 'codePath': 'scripts/hyper_parameter_tuning.py', 'git': {'remote': 'git@github.com:mgomezandreu/plr-exercise.git', 'commit': 'a060e8f4c2dbaf6383095053dabbccd9ae6bfdfa'}, 'email': 'mario-gomez-andreu@outlook.com', 'root': '/home/mario/Projects/PLR/plr-exercise', 'host': 'moore', 'username': 'mario', 'executable': '/home/mario/venv/plr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2207.4266875, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2318.827, 'min': 2200.0, 'max': 3800.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 61.46053695678711}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.217880249023438}}
2024-03-04 18:44:12,949 INFO    HandlerThread:7997 [system_monitor.py:probe():224] Finished collecting system info
2024-03-04 18:44:12,949 INFO    HandlerThread:7997 [system_monitor.py:probe():227] Publishing system info
2024-03-04 18:44:12,950 INFO    HandlerThread:7997 [system_monitor.py:probe():229] Finished publishing system info
2024-03-04 18:44:12,950 DEBUG   SenderThread:7997 [sender.py:send():382] send: files
2024-03-04 18:44:12,950 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-04 18:44:12,953 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: python_packages
2024-03-04 18:44:12,953 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: python_packages
2024-03-04 18:44:12,995 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: stop_status
2024-03-04 18:44:12,995 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-04 18:44:12,995 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: stop_status
2024-03-04 18:44:13,113 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-04 18:44:13,223 DEBUG   SenderThread:7997 [sender.py:send():382] send: telemetry
2024-03-04 18:44:13,223 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: log_artifact
2024-03-04 18:44:13,480 INFO    wandb-upload_0:7997 [upload_job.py:push():131] Uploaded file /tmp/tmpgdmq072rwandb/ovlbombk-wandb-metadata.json
2024-03-04 18:44:13,654 INFO    SenderThread:7997 [sender.py:send_request_log_artifact():1470] logged artifact source-plr_exercise-scripts_hyper_parameter_tuning.py - {'id': 'QXJ0aWZhY3Q6NzQwMzM5NjYx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NTIyNjQ1Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzQwMzM5NjYx', 'versionIndex': 0}}}
2024-03-04 18:44:13,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-metadata.json
2024-03-04 18:44:13,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/requirements.txt
2024-03-04 18:44:13,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:15,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:17,494 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:17,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:19,835 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:21,836 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:23,283 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:25,526 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
2024-03-04 18:44:25,527 DEBUG   SenderThread:7997 [sender.py:send():382] send: history
2024-03-04 18:44:25,527 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: summary_record
2024-03-04 18:44:25,528 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 18:44:25,837 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-summary.json
2024-03-04 18:44:26,451 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
2024-03-04 18:44:26,451 DEBUG   SenderThread:7997 [sender.py:send():382] send: history
2024-03-04 18:44:26,451 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: summary_record
2024-03-04 18:44:26,452 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 18:44:26,837 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-summary.json
2024-03-04 18:44:27,837 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:27,954 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: stop_status
2024-03-04 18:44:27,954 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-04 18:44:27,954 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: stop_status
2024-03-04 18:44:28,341 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:29,838 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:31,838 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:33,476 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:33,838 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:38,476 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:38,686 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
2024-03-04 18:44:38,687 DEBUG   SenderThread:7997 [sender.py:send():382] send: history
2024-03-04 18:44:38,687 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: summary_record
2024-03-04 18:44:38,688 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 18:44:38,839 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-summary.json
2024-03-04 18:44:39,630 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
2024-03-04 18:44:39,630 DEBUG   SenderThread:7997 [sender.py:send():382] send: history
2024-03-04 18:44:39,631 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: summary_record
2024-03-04 18:44:39,631 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 18:44:39,839 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-summary.json
2024-03-04 18:44:41,840 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:42,953 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: stop_status
2024-03-04 18:44:42,954 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: stop_status
2024-03-04 18:44:42,954 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-04 18:44:43,525 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:43,840 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/config.yaml
2024-03-04 18:44:43,840 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:45,840 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:47,841 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/output.log
2024-03-04 18:44:48,821 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 18:44:51,902 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
2024-03-04 18:44:51,902 DEBUG   SenderThread:7997 [sender.py:send():382] send: history
2024-03-04 18:44:51,902 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: summary_record
2024-03-04 18:44:51,903 INFO    SenderThread:7997 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 18:44:52,842 INFO    Thread-1083:7997 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_184411-r0nmp1a2/files/wandb-summary.json
2024-03-04 18:44:52,852 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: partial_history
