2024-03-04 12:42:50,543 INFO    StreamThr :7997 [internal.py:wandb_internal():86] W&B internal server running at pid: 7997, started at: 2024-03-04 12:42:50.542523
2024-03-04 12:42:50,544 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status
2024-03-04 12:42:50,545 INFO    WriterThread:7997 [datastore.py:open_for_write():87] open: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_124249-uksz642b/run-uksz642b.wandb
2024-03-04 12:42:50,546 DEBUG   SenderThread:7997 [sender.py:send():382] send: header
2024-03-04 12:42:50,546 DEBUG   SenderThread:7997 [sender.py:send():382] send: run
2024-03-04 12:42:54,636 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: keepalive
2024-03-04 12:42:55,308 INFO    SenderThread:7997 [dir_watcher.py:__init__():211] watching files in: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_124249-uksz642b/files
2024-03-04 12:42:55,308 INFO    SenderThread:7997 [sender.py:_start_run_threads():1136] run started: uksz642b with start time 1709552569.615205
2024-03-04 12:42:55,317 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: check_version
2024-03-04 12:42:55,317 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: check_version
2024-03-04 12:42:55,381 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: run_start
2024-03-04 12:42:55,382 DEBUG   HandlerThread:7997 [system_info.py:__init__():27] System info init
2024-03-04 12:42:55,382 DEBUG   HandlerThread:7997 [system_info.py:__init__():42] System info init done
2024-03-04 12:42:55,382 INFO    HandlerThread:7997 [system_monitor.py:start():194] Starting system monitor
2024-03-04 12:42:55,382 INFO    SystemMonitor:7997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-04 12:42:55,383 INFO    HandlerThread:7997 [system_monitor.py:probe():214] Collecting system info
2024-03-04 12:42:55,383 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started cpu monitoring
2024-03-04 12:42:55,384 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started disk monitoring
2024-03-04 12:42:55,384 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started gpu monitoring
2024-03-04 12:42:55,385 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started memory monitoring
2024-03-04 12:42:55,385 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started network monitoring
2024-03-04 12:42:55,415 DEBUG   HandlerThread:7997 [system_info.py:probe():151] Probing system
2024-03-04 12:42:55,415 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():136] Probing git
2024-03-04 12:42:55,424 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():144] Probing git done
2024-03-04 12:42:55,424 DEBUG   HandlerThread:7997 [system_info.py:probe():199] Probing system done
