2024-03-04 16:21:38,994 INFO    StreamThr :7997 [internal.py:wandb_internal():86] W&B internal server running at pid: 7997, started at: 2024-03-04 16:21:38.993815
2024-03-04 16:21:38,995 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status
2024-03-04 16:21:38,997 INFO    WriterThread:7997 [datastore.py:open_for_write():87] open: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_162138-25spoum1/run-25spoum1.wandb
2024-03-04 16:21:38,997 DEBUG   SenderThread:7997 [sender.py:send():382] send: header
2024-03-04 16:21:38,997 DEBUG   SenderThread:7997 [sender.py:send():382] send: run
2024-03-04 16:21:39,368 INFO    SenderThread:7997 [dir_watcher.py:__init__():211] watching files in: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_162138-25spoum1/files
2024-03-04 16:21:39,369 INFO    SenderThread:7997 [sender.py:_start_run_threads():1136] run started: 25spoum1 with start time 1709565698.083646
2024-03-04 16:21:39,379 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: check_version
2024-03-04 16:21:39,379 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: check_version
2024-03-04 16:21:39,447 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: run_start
2024-03-04 16:21:39,448 DEBUG   HandlerThread:7997 [system_info.py:__init__():27] System info init
2024-03-04 16:21:39,448 DEBUG   HandlerThread:7997 [system_info.py:__init__():42] System info init done
2024-03-04 16:21:39,448 INFO    HandlerThread:7997 [system_monitor.py:start():194] Starting system monitor
2024-03-04 16:21:39,448 INFO    SystemMonitor:7997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-04 16:21:39,448 INFO    HandlerThread:7997 [system_monitor.py:probe():214] Collecting system info
2024-03-04 16:21:39,448 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started cpu monitoring
2024-03-04 16:21:39,449 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started disk monitoring
2024-03-04 16:21:39,449 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started gpu monitoring
2024-03-04 16:21:39,450 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started memory monitoring
2024-03-04 16:21:39,450 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started network monitoring
2024-03-04 16:21:39,475 DEBUG   HandlerThread:7997 [system_info.py:probe():151] Probing system
2024-03-04 16:21:39,475 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():136] Probing git
2024-03-04 16:21:39,487 DEBUG   HandlerThread:7997 [system_info.py:_probe_git():144] Probing git done
2024-03-04 16:21:39,487 DEBUG   HandlerThread:7997 [system_info.py:probe():199] Probing system done
