2024-03-04 15:56:42,270 INFO    StreamThr :7997 [internal.py:wandb_internal():86] W&B internal server running at pid: 7997, started at: 2024-03-04 15:56:42.270086
2024-03-04 15:56:42,271 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status
2024-03-04 15:56:42,273 INFO    WriterThread:7997 [datastore.py:open_for_write():87] open: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_155641-tu1i4nhr/run-tu1i4nhr.wandb
2024-03-04 15:56:42,273 DEBUG   SenderThread:7997 [sender.py:send():382] send: header
2024-03-04 15:56:42,273 DEBUG   SenderThread:7997 [sender.py:send():382] send: run
2024-03-04 15:56:42,649 INFO    SenderThread:7997 [dir_watcher.py:__init__():211] watching files in: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_155641-tu1i4nhr/files
2024-03-04 15:56:42,649 INFO    SenderThread:7997 [sender.py:_start_run_threads():1136] run started: tu1i4nhr with start time 1709564201.34741
2024-03-04 15:56:42,660 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: check_version
2024-03-04 15:56:42,660 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: check_version
2024-03-04 15:56:42,727 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: run_start
2024-03-04 15:56:42,728 DEBUG   HandlerThread:7997 [system_info.py:__init__():27] System info init
2024-03-04 15:56:42,728 DEBUG   HandlerThread:7997 [system_info.py:__init__():42] System info init done
2024-03-04 15:56:42,728 INFO    HandlerThread:7997 [system_monitor.py:start():194] Starting system monitor
2024-03-04 15:56:42,728 INFO    SystemMonitor:7997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-04 15:56:42,729 INFO    HandlerThread:7997 [system_monitor.py:probe():214] Collecting system info
2024-03-04 15:56:42,729 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started cpu monitoring
2024-03-04 15:56:42,729 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started disk monitoring
