2024-03-04 11:53:18,481 INFO    StreamThr :7997 [internal.py:wandb_internal():86] W&B internal server running at pid: 7997, started at: 2024-03-04 11:53:18.480940
2024-03-04 11:53:18,482 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: status
2024-03-04 11:53:18,484 INFO    WriterThread:7997 [datastore.py:open_for_write():87] open: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_115317-r8qsrgr2/run-r8qsrgr2.wandb
2024-03-04 11:53:18,484 DEBUG   SenderThread:7997 [sender.py:send():382] send: header
2024-03-04 11:53:18,484 DEBUG   SenderThread:7997 [sender.py:send():382] send: run
2024-03-04 11:53:22,569 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: keepalive
2024-03-04 11:53:23,336 INFO    SenderThread:7997 [dir_watcher.py:__init__():211] watching files in: /home/mario/Projects/PLR/plr-exercise/wandb/run-20240304_115317-r8qsrgr2/files
2024-03-04 11:53:23,337 INFO    SenderThread:7997 [sender.py:_start_run_threads():1136] run started: r8qsrgr2 with start time 1709549597.547899
2024-03-04 11:53:23,345 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: check_version
2024-03-04 11:53:23,345 DEBUG   SenderThread:7997 [sender.py:send_request():409] send_request: check_version
2024-03-04 11:53:23,413 DEBUG   HandlerThread:7997 [handler.py:handle_request():146] handle_request: run_start
2024-03-04 11:53:23,413 DEBUG   HandlerThread:7997 [system_info.py:__init__():27] System info init
2024-03-04 11:53:23,413 DEBUG   HandlerThread:7997 [system_info.py:__init__():42] System info init done
2024-03-04 11:53:23,414 INFO    HandlerThread:7997 [system_monitor.py:start():194] Starting system monitor
2024-03-04 11:53:23,414 INFO    SystemMonitor:7997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-04 11:53:23,414 INFO    HandlerThread:7997 [system_monitor.py:probe():214] Collecting system info
2024-03-04 11:53:23,414 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started cpu monitoring
2024-03-04 11:53:23,415 INFO    SystemMonitor:7997 [interfaces.py:start():190] Started disk monitoring
